tag_name,category,in_boiler_cats,in_minlp158,status,n_pi_deps,n_covered,n_blocked,blocked_pi_tags
BOILER_C_NC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_NC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_NC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_PERC_DUTY_GAINED_IN_CONVECTION_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_PER_DUTY_GAINED_IN_RADIANT_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_PH_ANALYZER_checked,Boiler -- Performance & Energy,True,False,fully_blocked,2,0,2,BOILER_C_PH_ANALYZER; UNITED_LIMS_CBD_C_PH
BOILER_C_PROPANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_PROPANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_PROPANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_C_RADIATION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_RADIATION_DUTY_TO_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_RADIATION_LOSSES,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_RADIATION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SENSBILE_HEAT_CORRECTION_FOR_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SENSIBLE_HEAT_CORRECTION_FOR_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SH_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SH_PERFORMANCE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SH_SPECIFIC_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SPECIFIC_ENERGY_CONSUMPTION_IN_GCAL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SPECIFIC_ENERGY_CONSUMPTION_IN_GJ,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_STACK_LOSS,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_C_STACK_LOSS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_C_STATUS,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_STEAM_DRUM_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_STEAM_TO_FIRE_DUTY_RATIO,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_SUPERHEATED_STEAM_BFW_RATIO,Boiler -- Steam Generation,True,False,literal_constant,0,0,0,
BOILER_C_THERMAL_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_FLUE_GAS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_FLUE_GAS_GENERATED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_H2O_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_HEAT_ABSORBED_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_HEAT_INPUT_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_HEAT_LOSS_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_MOISTURE_WITH_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_TOTAL_STEAM_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_UA_ECONOMIZER,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_C_VAPOUR_PRESSURE_OF_H2O,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_ACTUAL_SP_ENERGY_DELTA,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_AIR_CP_REF_T,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_AIR_FUEL_MASS_RATIO,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_MOISTURE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_CH4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_ETHANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_ETHYLENE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_H2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_IC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_IC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_NC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_NC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AIR_REQUIRED_FOR_PROPANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_AVG_CP_OF_FLUE_GAS_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_BFW_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_BFW_ENTHALPY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_BLOWDOWN_LOSS,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BOILER_D_BOILER_INDIRECT_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_BOILER_LOAD,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CALCULATED_AIRFLOW_NM3H,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CH4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_CH4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_CH4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_CO2_EMISSIONS,Boiler -- Emissions,True,False,literal_constant,0,0,0,
BOILER_D_CO2_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CONVECTION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CORRECTED_BFW_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CORRECTED_COMBUSTION_AIR,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_CORRECTED_COMBUTION_H2O_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CORRECTED_FUEL_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CORRECTED_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_AT_COMBUSTION_TEMPERATURE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_CP_CH4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_ETHANE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_ETHYLENE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_FLUE_GAS_CO2_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_CP_FLUE_GAS_H2O_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_CP_FLUE_GAS_N2_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_CP_H2_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_IC4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_IC5_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_NC4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_NC5_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_OF_AIR_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_CP_OF_H2O_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_CP_PROPANE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_TOTAL_FUEL_AT_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_CP_TOTAL_FUEL_AT_REF_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_DRY_FLUE_GAS_PER_FUEL_MASS_RATIO,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_ECONOMIZER_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_EFFICIENCY_LOSS_DUE_TO_BLOWDOWN,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BOILER_D_ENERGY_GAINED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_ETHANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_ETHANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_ETHANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_ETHYLENE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_ETHYLENE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_ETHYLENE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_EXCESS_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FG_CH4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_CH4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_DENSITY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FG_ETHANE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_ETHANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_ETHYLENE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_ETHYLENE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_FLOW_RATE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FG_HYDROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_HYDROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_IC4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_IC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_IC5_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_IC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NC4_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NC4_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NC5_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NC5_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NITROGEN_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_NITROGEN_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_PROPANE_MASS_FRACTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FG_PROPANE_MASS_PERCENTAGE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_FLUE_GAS_OXGYGEN_flag,Boiler -- Flue Gas & Stack,True,False,fully_blocked,1,0,1,BOILER_D_FLUE_GAS_OXGYGEN
BOILER_D_FLUE_GAS_PER_FUEL_MASS_RATIO,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_FOULING_INDEX,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FUEL_COMPOSITION_TOTAL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FUEL_CONSUMPTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FUEL_GAIN_LOSS,Boiler -- Performance & Energy,True,False,depends_on_non_pi_refs,0,0,2,BOILER_D_ACTUAL_SP_ENERGY_DELTA_actual; DESUPERHEATER_D_OUTLET_STEAM_FLOW_actual
BOILER_D_FUEL_GAS_CORRECTED_TPH,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_H2O_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_H2_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_H2_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_H2_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_HEAT_LOSS_DUE_TO_DRY_FLUE_GAS_L1,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_HEAT_LOSS_DUE_TO_EVAPORATION_OF_WATER_FORMED_DUE_TO_H2_IN_FUEL_L2,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_HEAT_LOSS_DUE_TO_H2O_IN_STACK_L3,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_HEAT_LOSS_DUE_TO_INCOMPLETE_COMBUSTIONL4,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_HP_STEAM_ENTHALPY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_IC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_IC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_IC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_IC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_IC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_IC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_LMTD_ECONOMIZER,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_N2_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_NC4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_NC4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_NC4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_NC5_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_NC5_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_NC5_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_PERC_DUTY_GAINED_IN_CONVECTION_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_PER_DUTY_GAINED_IN_RADIANT_SECTION,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_PH_ANALYZER_checked,Boiler -- Performance & Energy,True,False,fully_blocked,2,0,2,BOILER_D_PH_ANALYZER; UNITED_LIMS_CBD_D_PH
BOILER_D_PROPANE_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_PROPANE_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_PROPANE_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_D_RADIATION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_RADIATION_DUTY_TO_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_RADIATION_LOSSES,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_RADIATION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SENSBILE_HEAT_CORRECTION_FOR_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SENSIBLE_HEAT_CORRECTION_FOR_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SH_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SH_PERFORMANCE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SH_SPECIFIC_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SPECIFIC_ENERGY_CONSUMPTION_IN_GCAL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SPECIFIC_ENERGY_CONSUMPTION_IN_GJ,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_STACK_LOSS,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_STACK_LOSS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_STATUS,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_STEAM_DRUM_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_STEAM_TO_FIRE_DUTY_RATIO,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_SUPERHEATED_STEAM_BFW_RATIO,Boiler -- Steam Generation,True,False,literal_constant,0,0,0,
BOILER_D_THERMAL_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_BOILER_STACK_LOSS_PER_KG_FUEL,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_FLUE_GAS_CORRECTED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_FLUE_GAS_GENERATED,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_FUEL_COMPOSTION_MASS,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_H2O_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_HEAT_ABSORBED_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_HEAT_INPUT_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_HEAT_LOSS_PER_KG_OF_FUEL,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_MOISTURE_WITH_AIR,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_TOTAL_STEAM_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_UA_ECONOMIZER,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_D_VAPOUR_PRESSURE_OF_H2O,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_ACTUAL_SP_ENERGY_DELTA,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_AIR_CP_FOR_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_AIR_CP_REF_T,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_AIR_FUEL_MASS_RATIO,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_MOISTURE,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_CH4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_COMPLETE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_ETHANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_ETHYLENE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_H2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_IC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_IC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_NC4_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_NC5_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AIR_REQUIRED_FOR_PROPANE_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_AVG_CP_OF_FLUE_GAS_AT_STACK_TEMP,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
BOILER_E_AVG_CP_OF_FUEL_GAS_SENSIBLE_HEAT_CORRECTED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_BFW_ENERGY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_BFW_ENTHALPY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_BLOWDOWN_LOSS,Boiler -- Blowdown,True,False,literal_constant,0,0,0,
BOILER_E_BOILER_INDIRECT_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_BOILER_LOAD,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CALCULATED_AIRFLOW_NM3H,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CH4_CO2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_CH4_H2O_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_CH4_N2_COMBUSTION,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_CO2_EMISSIONS,Boiler -- Emissions,True,False,literal_constant,0,0,0,
BOILER_E_CO2_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CONVECTION_DUTY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CONVECTION_SECTION_EFFICIENCY,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CORRECTED_BFW_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CORRECTED_COMBUSTION_AIR,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_CORRECTED_COMBUTION_H2O_FORMED,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CORRECTED_FUEL_FLOW,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CORRECTED_FUEL_GAS_ENERGY_INPUT,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CP_AT_COMBUSTION_TEMPERATURE,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
BOILER_E_CP_CH4_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CP_ETHANE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
BOILER_E_CP_ETHYLENE_FUEL_TEMP,Boiler -- Performance & Energy,True,False,literal_constant,0,0,0,
